text,label
"#DearSanta, Please next year give me a boyfriend. Thank you. Love, Karen. #MerryChristmas…",2
# #lanecollege #iotaphitheta @ Lane College,0
Hahahah this let me tell you this last week has been a blur... I’m exhausted and my next day…,1
"Missing this dolly. Marlboro, New Jersey - Newborn, Baby &amp; Child…",0
"Better pic, feeling it need a sponge tho lol #haircut #hairstyle #melaninpoppin #melanin…",1
Queen’s Tea for Two. ️Celebrating 24 years of friendship with one…,0
Never a dull moment with this kid @ Pittsburgh Zoo &amp; PPG Aquarium,1
Missin’ those summer nights at KC live @ Kansas City Power &amp; Light District,3
"how is that comfortable Lex? @ Beaverton, Oregon",1
"A little early, but still all smiles. Only 20 hours of travel to go! @ Tampa International…",0
My is broken! I spent my very last day with him inadvertently. My…,1
It's been awhile since I've played pool! Saturday was fun! Today I've got 3 auditions to…,1
"Always and Forever @ Park City, Utah",0
Bout damn time! 500lb Club! Been chasing it for a while. It's not beautiful but whatever …,3
Twinning with my cousin not in our #ootds but on our relationship status. #walangforever . .…,0
Thank you and your crazy hair for making 20 so special ️ @ The Funky Door,1
"My first Dutch Bros coffee @user @ Colorado Springs, Colorado",3
Real Courtesy of gawdytv:Gm...Love who Love you and keep that negative energy...ALL THE WAY…,0
"No, I didn’t get it. Yes, I’m going back. @user @ Akira",1
Me and my mama shopping at @user @ Meraki Market,0
Eat. Slay. LOve. @ Gaylord National Resort &amp; Convention Center,0
"Thank heavens @ Brigantine, New Jersey",0
#100HappyDays Bumper Cars @user #BeingaKidAgaib #Day9 _ttayy1017 don’t spill your soda!! …,3
Been making progress last two months wait til summer tho lol.tryna get rid of the sticks …,1
"Sending messages into the sky. ️S @ Hope Valley, Rhode Island",3
Updo and makeup magic continue #updo #makeup #hairstylist #dmvhairstylist @ Beauty For Ashes…,0
"Neighborhood Superstars lyric video #LinkInMyBio #MORE @ Cleveland, Ohio",3
Nothing beats a Moscow mule with a mountain view and great company @ Bar Louie,4
Amber is fabulous rocking my firebird dress Model @user #fashiondesignerlife…,0
"Couldn't be happier @ Santa Barbara, California",2
Taken by me also who's going to Edgewater live tonight?! @ Downtown Cleveland,1
Random Kiddo Pic of the Day - Posing with the mini-fig man at #Brickfair. #legofans #lego…,3
Finding a wild @user at elementsfestnyc #elements #elementsnyc #bronx #websterhall…,3
i forgot to post this bomb selfie last week so oops. here you go @user,1
Join Us This Friday at #VillaFriday villaloungedallas The #1AfricanPartyInTheDfw. Brought to…,3
Moar Disney magic . #disneyland #anaheim #california @ Disneyland Park,0
Funky bitch from night two. Smoking hot. Raucous crowd. …,3
I swear they 3 are my life!!!! @ Hobson's Christmas Tree Farm,0
Real Life Tho @ L Lounge,2
She's my road trip buddy ....#roadtrip #thedocumentarymovement #cameramama #clickinmoms…,0
Happiness is being an auntie @ Apple Hill,0
House Ricotta and Seasonal Veg Salad. Just made this one at work. #cucamelon #beets #cabbage…,0
"Awaiting transport to go Home . (@ The Valley Hospital in Ridgewood, NJ)",0
"Picture have a story @ New York, New York",0
Beautiful #ceramic bowls by ceramicsbyjudith ️#practicalart #supportlocalartists…,0
"Goodbye's are never easy. Love you forever Chey @ Chagrin Falls, Ohio",2
Yooo I think we gon fuck ppl up with this joint @user x @user x @user …,1
"Party of the summer love seeing these faces @ Ventnor City, New…",0
Happy Birthday to the best Aunt out there! ️ Hope your day is as great as you are! @ South Dakota,0
Never forget ️ @ World Trade Center,2
"#chilaquiles verdes for breakfast today. And yes, the fireplace is on! #itslit #rockford…",0
No longer 1000 miles apart @ The University of Alabama,4
"counting seconds, minutes and days. @ Dr. Neri Franzon's Office",4
"Like tequila, lime, &amp; salt - some things go better together @ Case Western Reserve University",0
Just know i did something and this is just a piece of that.... #art #sketch #doodle…,1
"Look who turned 7 months old yesterday! @ Crowder, Oklahoma",1
"Sis Took This, lmao What Was I Pointing At #DT #L4L @ Saginaw,…",1
Sometimes ya just gotta get in there!#brewkettleselfie #hot #hot @ Brewery 85,1
Lunch date with the wife @ Salad Works Cafe,0
Suite mates/Girlfriends date night! @ National Christmas Tree,0
"Happy Birthday Winny I love you!!! @ Houston, Texas",2
We melt every time when we see how clients incorporate items from lost loved ones. .Photo:…,1
my ten number ones @ Satellite Project Space,0
S/O to Kenneth Shuler himself for this one . This friendship has…,4
"Love ya forever and a day @ Greensboro, North Carolina",0
#journey &amp; Asia thewharfamp ️So Awesome and so Hot!!! thewharfamp needs some fans for its fans…,3
DAVE EAST ABOUT TO SPIT THAT @ Trifecta Lounge - Richmond,3
en City of New York,0
SSJ Future Trunks Goes the fuck in ---#dbz #dragonballz #ssjtrunks #friezasaga…,3
"By the light of the moon! @ Mansfield, Indiana",3
Bringing the recap from #OOW17 #BIASOOW17 @user @user @ Oracle OpenWorld,3
#nWo era Miss Elizabeth is by far the hottest Liz #HalloweenHavoc,0
Burning off some of this THANKSGIVING food so I can eat an entire Apple Pie after . Ib take…,0
"Lazy boy #cockerspaniellovers #maximus #mylove @ Provincetown, Massachusetts",4
It's a tradition. Have to toe-touch on a cliff #dancer #nyctovegas #summer2017 #takemeback…,1
Just Dropped A New YouTube Vid!! Go Check It Out !!.. LINK IN IG BIO…,3
My lovely client #organic#organichaircolor #organichairsalon #olaplex#goodstuff…,0
skateordiefest is #lit come join us for #lunch and #dinner at @user #vegan…,0
"Save a horse, ride a turkey Happy thanksgiving! We are very thankful for every single one of…",0
Red hot! New arrival from the kind and beautiful Bernie Dexter. This dress is smokin' with a…,0
It’s only a suggestion........ #motivation #inspiration #life #success #goals…,0
"This little bar is great. Cool atmosphere, fun crowd, great view #bluebar#nashville #tennessee…",0
Good morning #naturallyuniquesalonokc #okcstylist #kevinhart #instagram #funnymemes…,0
Just a few back squats today. 315x6365x10365x10 415x8 365x10Two years in a hypertrophy…,3
"Looking like my momma. @ Los Angeles, California",2
Eli is to comfortable @ Ponderosa Stables,0
Right at home @ Cost Plus World Market,0
"My princesses, and their first Thanksgiving #Malu #Valentina #nieces #love #toocute #family…",0
happy birthday to man i promise ill always take care of you and bring more life to you everyday!…,0
endlessly and unconditionally. forever and always. @ UNC Charlotte,1
New billboards on I-95 #FlyEaglesFly @ South Philadelphia,3
"Kiss me all before you go #lanadelrey #summertime #hot @ Hancock Park, Los Angeles",1
Game day with my engineering bae @ Texas Tech Football,0
PINK DAY #OSL2017 #Day1 @ Golden Gate Park,0
iPhone Live video snippet #SiriusXM interview ~ Andy buys more time on a question (thanks…,3
Ready for the fourth?!! Pick up your tank while they last!!! @ Blade Craft Barber Academy,3
"Had a great day sifting for stuff~ @ Emerald Village, North Carolina",0
My. Gals. @ College of Charleston,2
One of my favorite San Diego spots to watch the sunset. #dreamy #sunsetlover #lajolla @ La…,0
...my boi is starting 5... Y'all know y'all can't tell me ish …,1
Home is where the H ️wl is. Say hello to the newest member of…,3
It's the Most Wonderful Time of Year! Share the ️ at a Mardi Gras Photo Booth Holiday Party!…,0
Little bit of Georgia Dome history (gum and all ). #atlantafalcons #atlanta #georgiadomehistory…,0
Why they gotta put the Cortez on the stand with Raiders and Cowboys gear!? …,1
I hate Ohio state but I don't hate you ️ @ The Goat - Dublin,1
VFW Post 3000 tonight starting at 6 PM! See you all here… Come hungry and thirsty @ Veterans…,2
"NYC: a city where the art finds you. ️ Poetry Jukebox @ 6 e. 1st @ East Village, Manhattan",0
"We were more excited than we seemed, we just haven't slept in days. But look how beautiful…",1
Yoooooo @ LA Fitness - TINLEY PARK,0
"Happy Fall, happy belly. Cooking squash soup made of ingredients from our local farmers market …",0
I'm making clocks from upcycled records. #artclocks #acrylicpouring #usableart #etsy @ Bennett…,3
True. #momlife #yy4k @ Nappy Shoppe,3
#tnhgivesashit Just donated books to Sage's new preschool classroom His teacher's supply got…,0
"Nope! A new pair of shoes can’t solve your problems, but they can put a smile in your face …",1
"We're not in Connecticut anymore Delilah @ Tucumcari, New Mexico",1
"Monday Night Wiffle-Ball @ Brighton, Michigan",3
"Ok..But YOOOO, he knows the whole dance this KID is lit...byeee",1
when you both plot on how to cancel christmas and make a second halloween #imissdisney…,0
I. Can't. Even. ️ Ceramic kitty planter. $45. #districtchicago @ District,1
When @user + @user + @user A Blissful Bride UNITE @ Gurney's…,3
Few months ago with this hilarious little girl. Definitely in my top 3 favorite nieces @ South…,0
happy that all my friends are back on the same continent ️ ️ ️ @user,0
"Hot Ticket On Sale Now = @user at @user on June 12th, 2018. Get your tix at…",3
Finally.! (at New Jersey Motor Vehicle Commission) —,3
"Because one Fritz picture isn't enough ️ @ Town of Parker, Colorado",1
Main Street at Christmas time was beautiful. So many lights and wreaths ️ ️ @ Walt Disney's…,0
Searching for the key to your heart! ️ @ Keyhole Bar &amp; Grill,4
Happy Halloween! ️ @ Buck's Poolside Resort &amp; Spa,0
Tennis #usopen2017 #pinkshirt #whereiseverybody #menssemis # @ USTA Billie Jean King National…,0
#Repost @user love you @user I do!!! BUT I had to get you lol @user,1
"Starting a YouTube channel in 2018 Check me Out!!!!! @ Chicago, Illinois",3
My face when I found out that three faces couldn't have the filter #allnightflight @ Baton…,1
"when i saw you, i fell in love. and you smiled because you knew. @user",1
Disney #disneyland #2017 #californiaadventure #paradisepier @ Disney California Adventure Park,0
Last time at #arielsgrotto ... at least we’re going out in style!!! #disneyland #ariel…,1
Tonight #tmusicplug #orlandoflorida #artistic #movement #valencia #fullsailuniversity…,3
"Lmfaooooo! The looks on their faces! @ Cotton Valley, Louisiana",0
Caribana 2017 was too lit this year #swipeleft #caribana #caribana2017 #bana2017 #tdot…,3
So smoky from the fires !!!#californiafires @ San Jose International Airport (SJC),3
There really is no better feeling than this baby Liam 7lbs 11oz…,1
Okay so I want to find Uncle Macedo and make him officially my uncle cuz this coffee is . I…,1
"#AboutLastNight #HenneyLife #TruffleButter #Lit @ Chester,…",3
...I ️ this set at night... @ WaterWorld at Universal Studios…,3
"Drunk uncle status #FamilyChristmasParty #PhotoBomb @ Nobleton, Ontario",0
Congrats to my cuz Ne Ne and Myron! What a beautiful event! We…,1
Family love is the best love ️ #family #reunion #love @ Mississippi,0
"Reunited and it feels soooo good ️ @ Riverside, California",2
Don't miss this free fun event #artslaunch2017 #artslaunch17 #artslaunch #miami #arshtevents…,0
12•01•17 Celebrating Em's 21st! @ El Bucanero-Blanco Rd,0
92hunnit AUG 28th DROPPING @user #music #genre #song #songs #socialenvy #PleaseForgiveMe…,3
# Real/Fake Your thoughts on that keep following official for more posts @ Your Thoughts,1
"#ishowlove215 #themansionproject #goodmusic @ Strawberry Mansion, Philadelphia",0
Madden 2k17 #LionsMafia @user @user @user @user,3
Some factory outlet this is! #onepennyoff #unclearontheconcept #nodeal #saksoff5th…,3
"A #tinyhouse girl and her dog. For those unfamiliar, Jenna is the blogger-in-chief at…",0
@user did not disappoint at #NashvilleHouseConcerts last night! #First @ War…,1
One left in stock ! Thanks to metalhead_1 for the pic. ・・・Swiss Pistolporn …,3
i guess there's a reason i've had your chants stuck in my head all weekend :) ️AΣA ️ @ Alpha…,1
@user @user OooWhee she Fine!!!,1
#bts @user on set for a very special video Stay tuned!Photo: @user of Treu Bleu Media…,3
️ if you LIKE this cannondale BIKE(only $149.99) @ Downtown Franklin,1
"Fires now burning in #SanDiego. @ San Diego, California",3
Solo los hairdressers lo entenderán ! Lol Are you looking for a real balayage hair style…,1
Newt all up in my face. @ The Dodd Mansion,2
Can’t wait to celebrate Jordan and Josh tomorrow! ️ @ New Hampshire Audubon,0
"Started the New Year off with my twin bff and our babies. (also husbands, not pictured). We…",0
About that time my bro robot_the_barber always keeping the cut fresh @ Chop-A-Lot Barbershop,1
"PlayDay; GannPa with Grandson Dalton! @ Huntersville, North Carolina",0
In the studio doing Christmas portraits. He's mad he can't come in. #pandhmascot #oldman…,4
"I love this scene !!! I just wished that I was ripped like Leônidas Spartans , what is your…",1
Mr. Snowman Himself Yeaahhhh#ganggang #sbmg #mookeymontana #itunes #spotify #soundcloud…,3
Tag a buddy who would do this @ GreenPal Lawn Care of Atlanta,1
‘Christmas ready’ Sea World #christmaslights #seaworld #seaworldsandiego #nightlights…,0
My son Austin and I just had a jam session tonight! He isn't even 1 yet but he's showing signs…,1
Nothing like some poke after all the Thanksgiving food I've eaten since Wednesday . What's…,1
Got 'em! So glad they're back- can't wait to hear all their stories ️ @ Atlanta Hartsfield…,1
"For our 10 months, she surprised me with a day at Universal Studios ️ I love you baby, you're…",0
Pass the remote! #remotecontrol #sunsets #california #sky #clouds #sunsetlovers #sunset_pics…,3
"I California!! #SoCal @ San Diego, California",0
Here's some better shots of my Seven Deadly Sins runway! ( Can you tell which one I am? )…,1
natou_zoe be everyyyywhere @ United Center,3
"BEST afternoon showering Baby Reid with #thatssomaddy @ San Francisco, California",0
